,Children,Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Churn_Yes
264,0,37,12453.24,14.96503088,225.145743,2436.57146,1,0,0,1,0,0,0,0,0,1,0,1
265,1,52,15934.12,23.79323993,275.133571,2677.74041,1,0,0,0,0,1,0,0,1,0,0,1
266,0,24,48314.4,11.45675389,287.642733,1779.309609,0,0,1,0,0,0,1,0,0,1,0,1
267,4,83,5511.77,11.04076215,177.65076,1494.716409,0,0,1,0,1,0,0,0,0,1,0,1
268,3,19,10701.11,7.425503428,220.114868,1740.72604,0,0,1,0,0,1,0,0,1,0,0,1
269,1,78,10767.15,2.411712843,197.516854,704.7552669,0,0,1,1,0,0,0,0,0,1,0,1
270,4,61,13493.63,2.009542213,194.974431,558.4710883,0,1,0,0,0,0,1,0,1,0,0,0
271,0,38,25071.58,9.068119482,175.133074,1282.279049,1,0,0,0,0,0,1,0,0,1,0,1
272,0,79,368.5,1.926789854,147.478341,287.8189836,0,1,0,0,0,1,0,0,0,1,0,1
273,0,49,27976.63,11.77389421,134.980139,1129.529441,0,1,0,1,0,0,0,0,1,0,0,0
274,0,41,56154.5,2.585228303,157.483594,394.0148722,0,0,1,0,1,0,0,0,1,0,0,0
275,0,75,62145.59,9.517703088,255.141716,1302.230824,0,0,1,0,0,0,0,1,1,0,0,0
276,1,60,6517.94,9.532523799,137.439154,970.4682919,1,0,0,0,1,0,0,0,1,0,0,0
277,1,70,19090.03,23.103996,235.159141,2522.88913,0,1,0,0,0,1,0,0,0,1,0,0
278,0,23,13194.33,5.104873611,147.460067,682.9871863,0,1,0,1,0,0,0,0,0,1,0,1
279,2,84,63963.36,6.877942744,232.637807,1537.109931,0,1,0,0,1,0,0,0,1,0,0,1
280,1,63,34447.89,21.17839683,137.439154,1961.923965,0,1,0,0,1,0,0,0,0,1,0,1
281,2,88,36315.29,1.586331702,129.948316,676.1747964,0,1,0,0,0,0,1,0,1,0,0,0
282,0,44,5009.07,3.778174405,242.632554,929.2607767,0,1,0,1,0,0,0,0,1,0,0,1
283,1,49,14202.72,11.58276897,187.609354,1849.484087,0,1,0,0,0,1,0,0,1,0,0,1
284,8,32,54779.76,11.62258922,232.652038,1998.680227,0,0,1,0,1,0,0,0,0,1,0,1
285,1,69,36453.31,20.78013031,159.980465,1898.877878,1,0,0,1,0,0,0,0,0,0,1,0
286,2,60,11250.71,3.940297464,159.947583,992.3501481,0,1,0,0,0,0,1,0,1,0,0,1
287,0,57,65951.35,11.38099891,137.487242,994.6354785,0,1,0,0,0,0,1,0,1,0,0,0
288,8,62,15292.25,1.473304337,245.131966,954.0290712,0,0,1,0,0,0,1,0,1,0,0,1
289,0,26,41879.1,12.75609778,117.439154,1775.838153,0,1,0,1,0,0,0,0,0,1,0,0
290,0,85,17080.57,6.253919786,209.993134,1297.050577,0,0,1,1,0,0,0,0,1,0,0,1
291,2,82,68122.23,18.9537053,169.974105,1746.405243,1,0,0,0,0,0,1,0,1,0,0,0
292,2,40,39468.79,9.640061615,197.470195,1698.465833,1,0,0,0,0,0,0,1,1,0,0,0
293,0,50,123763.12,5.201330266,137.516476,665.4740915,0,0,1,1,0,0,0,0,0,1,0,1
294,1,71,84301.44,12.42120946,207.475448,1886.153328,1,0,0,0,0,0,1,0,0,1,0,1
295,2,48,42469.81,8.134438503,160.00128,958.6989908,0,0,1,0,0,1,0,0,0,0,1,0
296,0,24,75458.79,14.86764776,147.478341,1446.203986,1,0,0,0,0,0,1,0,1,0,0,0
297,3,79,60345.9,5.548652108,127.488728,774.6125757,0,0,1,0,0,1,0,0,0,1,0,0
298,4,82,76066.77,18.35541838,139.981577,1939.811149,1,0,0,0,0,0,1,0,0,1,0,0
299,2,68,42755.27,7.62779591,220.132293,1165.564309,0,0,1,1,0,0,0,0,1,0,0,1
300,5,77,76874.25,4.439685675,214.952509,750.8768234,0,1,0,0,0,0,0,1,0,0,1,0
301,1,19,41075.64,11.16903388,139.99789,1292.3206,0,0,1,0,0,0,0,1,1,0,0,0
302,1,80,63095.62,14.14101821,270.160419,2335.130986,0,1,0,0,0,0,0,1,0,1,0,1
303,4,31,82131.87,3.212400569,202.443347,769.8534863,0,1,0,0,0,0,1,0,1,0,0,1
304,2,62,28502.33,16.84928353,172.47417,1729.837284,1,0,0,1,0,0,0,0,0,1,0,0
305,4,80,9450.84,3.834727471,137.468388,649.3891796,0,1,0,0,0,0,1,0,0,1,0,1
306,1,36,44977.06,6.198230305,104.962874,823.0046464,1,0,0,0,1,0,0,0,0,1,0,0
307,0,72,13583.35,4.216732972,174.969934,1107.882056,1,0,0,0,0,0,0,1,0,1,0,0
308,0,50,42093.64,4.355064781,139.99789,683.8622599,1,0,0,0,1,0,0,0,0,1,0,0
309,3,31,55398.87,4.030250374,144.988941,1301.49424,0,0,1,0,0,0,0,1,0,1,0,0
310,0,22,22362.59,9.915959247,114.997564,1079.012505,1,0,0,0,0,1,0,0,1,0,0,0
311,0,50,40271.47,9.821728297,172.484753,1283.463995,0,1,0,0,1,0,0,0,0,1,0,1
312,0,28,56178.63,9.183905417,124.97808,987.653655,1,0,0,1,0,0,0,0,0,1,0,0
313,0,63,21053.35,8.892893007,174.991856,1088.263081,1,0,0,0,0,1,0,0,0,1,0,0
314,1,73,75866.75,7.661226872,92.488023,583.0259559,1,0,0,0,0,0,1,0,1,0,0,0
315,3,72,74061.48,12.4767812,139.965008,1778.733282,1,0,0,0,0,1,0,0,0,1,0,0
316,7,23,35102.93,2.462148717,192.470522,900.4043765,0,0,1,0,0,1,0,0,0,1,0,1
317,1,49,26391.1,14.09942339,220.118516,1693.576099,0,0,1,0,0,1,0,0,0,1,0,1
318,1,82,29982.49,7.272649386,232.622804,1143.826239,1,0,0,1,0,0,0,0,1,0,0,1
319,1,72,51154.34,3.999030359,210.156274,886.340074,0,1,0,1,0,0,0,0,1,0,0,0
320,1,45,37583.97,3.115945151,114.972827,373.2772664,0,0,1,0,0,1,0,0,1,0,0,0
321,1,73,28654.87,13.67931764,149.977753,1245.328696,1,0,0,1,0,0,0,0,1,0,0,0
322,1,78,119968.61,14.6728104,184.985293,1564.936841,0,1,0,1,0,0,0,0,1,0,0,1
323,4,71,11591.09,5.953547112,132.479779,1354.401018,0,0,1,0,1,0,0,0,0,1,0,0
324,4,67,70174.11,11.74635394,190.12704,1971.429689,0,0,1,0,0,1,0,0,1,0,0,1
325,1,43,8495.04,5.954024226,92.488023,623.7865683,0,0,1,0,0,0,0,1,0,1,0,0
326,5,27,17191.02,22.8577804,220.114868,3040.553763,0,0,1,0,0,0,0,1,1,0,0,1
327,2,39,24732.09,1.407866545,107.495766,864.7036995,0,0,1,1,0,0,0,0,0,1,0,1
328,0,52,27282.21,21.08265979,169.967067,2042.113893,0,1,0,1,0,0,0,0,1,0,0,0
329,9,19,40902.49,11.10356439,222.679213,1973.661316,0,0,1,0,1,0,0,0,1,0,0,1
330,0,48,87568.16,9.734064703,200.132293,1755.645123,0,0,1,0,1,0,0,0,1,0,0,1
331,0,22,69327.78,12.21754865,262.610632,1758.735654,0,1,0,1,0,0,0,0,0,1,0,1
332,1,69,5194.22,2.423722078,152.495236,557.0118807,1,0,0,0,1,0,0,0,0,1,0,1
333,1,31,12951.51,13.66061487,202.636202,2205.334092,0,1,0,0,1,0,0,0,0,1,0,0
334,9,79,11179.42,8.701581043,127.478341,1451.201108,0,1,0,0,0,1,0,0,1,0,0,0
335,0,65,47288.09,4.844060027,159.983006,609.0598401,1,0,0,1,0,0,0,0,0,1,0,0
336,4,49,114398.35,6.485034974,124.960655,1221.100604,1,0,0,0,1,0,0,0,0,1,0,1
337,6,69,105646.73,1.14113241,252.62403,745.0493094,0,1,0,0,0,0,1,0,1,0,0,1
338,3,74,42386.84,7.69213424,104.97808,1220.452161,1,0,0,0,0,0,0,1,0,1,0,0
339,3,27,38864.57,13.73012915,204.961033,1771.472597,0,0,1,0,0,0,0,1,0,1,0,1
340,4,79,25215.22,5.690013293,245.145743,1201.484293,1,0,0,0,0,0,1,0,1,0,0,1
341,1,41,9302.3,6.68894661,95.019486,764.3017535,0,0,1,0,0,0,0,1,1,0,0,0
342,0,51,45225.74,9.475983046,169.937833,1022.415622,0,0,1,1,0,0,0,0,1,0,0,0
343,0,57,29976.15,4.893221514,207.475448,1284.442486,1,0,0,1,0,0,0,0,0,1,0,1
344,1,66,13155.79,2.656915117,114.983787,289.9240291,0,0,1,1,0,0,0,0,1,0,0,0
345,4,85,14980.5,8.381515693,232.637807,1718.600163,1,0,0,1,0,0,0,0,1,0,0,1
346,9,54,24017.57,14.53315436,225.131966,2494.633068,0,1,0,1,0,0,0,0,1,0,0,0
347,8,79,26204.77,13.62832619,212.641455,2270.749222,0,0,1,0,0,0,1,0,0,1,0,1
348,3,56,27978.78,1.281566108,152.495236,567.6177123,0,0,1,0,0,1,0,0,0,1,0,1
349,1,80,46622.3,3.365552603,134.950905,380.0501404,0,1,0,0,0,0,1,0,0,1,0,1
350,0,37,34419.26,5.397827503,200.132293,1436.408211,0,1,0,0,1,0,0,0,1,0,0,1
351,7,24,8507.97,9.001231999,197.470195,1852.503069,0,0,1,0,0,1,0,0,1,0,0,0
352,3,48,64420.19,10.9750814,192.456745,1312.008382,1,0,0,0,1,0,0,0,0,1,0,0
353,0,68,122263.81,7.825845378,162.471255,863.0820861,1,0,0,0,0,1,0,0,1,0,0,1
354,3,74,64446.9,14.12966281,222.660939,1854.793303,1,0,0,0,1,0,0,0,0,1,0,1
355,1,37,20647.83,14.66914461,114.950905,1778.431765,0,0,1,0,0,1,0,0,1,0,0,0
356,0,54,23956.91,5.388165017,182.446995,764.2419259,1,0,0,0,0,0,1,0,0,1,0,1
357,1,84,56003.36,2.810825808,95.005709,307.018806,0,1,0,0,0,0,1,0,0,1,0,0
358,10,68,50150.81,2.485229169,172.456745,1179.782483,0,1,0,0,0,1,0,0,0,1,0,1
359,10,39,4180.22,2.051069457,177.65076,1040.034575,0,1,0,0,0,0,0,1,1,0,0,0
360,4,85,70023.28,6.10108047,207.638588,1080.159892,0,0,1,0,0,0,0,1,0,1,0,0
361,1,86,40728.96,4.950398978,220.118516,775.5613336,0,0,1,0,0,0,1,0,1,0,0,1
362,1,70,69248.13,10.16660427,137.468388,1061.587971,0,1,0,0,0,0,1,0,1,0,0,0
363,1,33,65187.42,12.29558653,159.965008,1334.403775,0,0,1,0,0,0,0,1,1,0,0,1
364,1,58,26005.77,24.8868126,182.465269,2346.143947,1,0,0,1,0,0,0,0,1,0,0,0
365,2,58,10423.75,9.660361769,129.977753,1491.768656,0,0,1,0,0,0,0,1,0,1,0,0
366,4,42,28909.96,7.663625954,112.484375,927.1279646,0,0,1,1,0,0,0,0,0,1,0,1
367,2,89,28219.28,5.25445262,127.488728,686.9354616,1,0,0,0,1,0,0,0,0,1,0,0
368,2,63,67319.27,13.59137366,162.471255,1460.513443,0,0,1,0,0,0,0,1,0,1,0,0
369,0,18,71348.1,12.3492819,154.961766,1942.250203,0,1,0,1,0,0,0,0,0,1,0,1
370,4,82,39231.99,18.37317391,194.976769,1923.549943,0,1,0,0,0,1,0,0,0,1,0,0
371,8,61,28129.21,8.498042024,192.48852,1239.802036,0,0,1,0,0,0,1,0,0,1,0,0
372,7,36,69104.9,22.33583015,162.452604,2499.186161,0,1,0,0,1,0,0,0,0,1,0,0
373,1,87,31282.78,1.541545443,107.48056,302.3848209,0,0,1,0,0,1,0,0,1,0,0,0
374,0,48,65229.24,12.78453216,142.482694,1865.48625,0,1,0,0,0,0,1,0,0,1,0,1
375,8,56,15110.46,2.527681829,165.018175,908.7910203,0,1,0,0,0,0,0,1,0,1,0,1
376,0,57,66922.3,7.065506244,125.007314,790.9469893,0,1,0,1,0,0,0,0,0,1,0,0
377,3,89,1666.59,4.258552081,139.987503,956.2636975,1,0,0,1,0,0,0,0,0,1,0,1
378,6,30,50258.38,4.801969514,112.455141,639.3261343,0,0,1,0,0,0,1,0,1,0,0,0
379,4,54,54373.35,5.204853319,212.622804,1572.045646,0,0,1,1,0,0,0,0,1,0,0,1
380,5,55,33588.84,32.0730133,182.460772,3099.922244,0,0,1,0,0,0,0,1,1,0,0,0
381,1,46,23629.05,11.16847385,159.947583,1599.727567,1,0,0,0,1,0,0,0,1,0,0,1
382,0,18,91186.03,16.8000196,245.145743,2188.672399,1,0,0,0,0,0,1,0,1,0,0,0
383,0,58,20204.74,17.6210362,149.977753,1586.699491,0,1,0,0,0,1,0,0,1,0,0,0
384,1,60,37703.83,17.18829795,184.967019,1828.279015,1,0,0,1,0,0,0,0,0,1,0,1
385,2,62,29117.32,17.52138221,92.455141,1866.966586,1,0,0,0,0,1,0,0,1,0,0,0
386,4,30,52531.72,10.4103675,149.944668,1718.555203,0,1,0,0,0,0,0,1,1,0,0,0
387,4,75,25742.72,3.310281145,167.456419,556.2193844,0,0,1,0,0,1,0,0,0,1,0,1
388,7,23,21072.82,2.993625911,197.516854,1035.183038,0,1,0,0,1,0,0,0,1,0,0,1
389,1,84,37774.81,16.26037537,152.488401,1580.43019,0,1,0,0,1,0,0,0,1,0,0,1
390,3,61,20811.42,3.045064701,162.482694,703.6927423,0,1,0,0,0,0,1,0,0,1,0,1
391,0,75,34474.39,15.35762157,262.610632,1842.258692,0,1,0,0,0,0,1,0,0,1,0,1
392,3,72,81388.6,5.940902789,190.173699,1167.271182,1,0,0,1,0,0,0,0,0,1,0,1
393,0,66,78272.96,5.988505209,187.513939,1007.289786,0,0,1,0,0,0,0,1,0,1,0,1
394,2,81,11655.88,7.138784756,212.641455,1500.69101,0,1,0,0,0,0,1,0,1,0,0,1
395,4,34,37773.19,8.951793883,104.964303,1404.773397,1,0,0,0,0,0,0,1,0,1,0,0
396,1,82,40183.01,4.221959275,232.637807,1342.310858,0,1,0,0,0,1,0,0,0,1,0,1
397,1,73,37149.4,9.797427154,142.499263,1250.94478,0,0,1,0,1,0,0,0,0,1,0,0
398,0,28,10331.57,10.90397471,277.63748,1710.958869,0,0,1,1,0,0,0,0,0,1,0,1
399,1,48,37096.85,1.665591776,112.455141,169.3992798,0,1,0,0,1,0,0,0,1,0,0,0
400,2,53,26004.59,8.611218573,220.118516,1261.554565,0,0,1,0,1,0,0,0,0,1,0,1
401,4,52,77291.95,1.28507969,139.951231,794.9581116,0,1,0,1,0,0,0,0,1,0,0,1
402,3,20,24462.25,1.379696124,184.978458,713.364269,0,1,0,0,0,0,0,1,1,0,0,0
403,0,19,75871.75,3.084376591,210.138,952.5914921,1,0,0,1,0,0,0,0,0,1,0,1
404,0,70,28840.47,2.43754565,142.468917,778.6094503,1,0,0,1,0,0,0,0,0,0,1,0
405,4,48,25299.48,3.288124191,160.00128,627.0001275,0,1,0,0,0,1,0,0,1,0,0,0
406,2,28,37631.4,32.30772134,127.481989,2938.319116,0,0,1,0,1,0,0,0,0,1,0,0
407,2,52,23014.69,13.46565415,162.452604,1566.001524,0,0,1,0,0,1,0,0,0,1,0,0
408,1,77,31300.68,19.244458,172.457857,1889.642423,0,1,0,0,0,0,0,1,1,0,0,0
409,3,71,55840.35,8.69085131,255.155493,1420.771651,1,0,0,0,0,0,0,1,1,0,0,0
410,4,22,9729.44,3.778575882,184.979684,1254.725693,0,0,1,0,0,0,0,1,1,0,0,1
411,1,88,35891.67,10.27819073,175.006206,1570.345219,1,0,0,0,0,0,0,1,0,1,0,1
412,0,25,20801.9,4.156887945,112.455141,500.4406927,1,0,0,0,0,1,0,0,0,1,0,0
413,2,21,112429.2,11.32083915,194.958118,1563.848623,1,0,0,0,0,0,1,0,0,1,0,0
414,1,39,33217.64,5.254442453,172.44408,787.0962355,1,0,0,0,0,1,0,0,1,0,0,0
415,1,29,45562.97,5.2551003,200.165175,1119.610001,1,0,0,0,0,0,0,1,0,1,0,0
416,1,22,15380.9,6.417132666,127.460067,1155.782468,0,0,1,1,0,0,0,0,1,0,0,0
417,10,44,100232.53,18.61278731,147.478341,1995.346628,0,0,1,0,0,1,0,0,1,0,0,0
418,4,74,57900.98,4.924623699,207.49737,922.1362066,1,0,0,1,0,0,0,0,0,1,0,0
419,2,84,60476.86,6.325942162,169.937833,717.6823944,0,0,1,0,0,0,1,0,1,0,0,0
420,1,65,26875.13,17.22220989,152.457857,2223.835601,1,0,0,0,0,1,0,0,0,1,0,0
421,2,29,24447.03,3.238699239,162.460772,1143.685617,0,0,1,0,0,0,1,0,1,0,0,0
422,2,51,14817.22,6.437878909,200.132293,1537.296207,0,0,1,0,1,0,0,0,1,0,0,1
423,0,40,6170.55,15.22323989,182.460772,1614.544362,0,0,1,0,1,0,0,0,1,0,0,1
424,2,49,33620.38,7.484425045,124.97808,758.8338668,0,0,1,0,0,0,0,1,1,0,0,0
425,7,61,86453.08,7.218752772,230.105118,1317.766231,1,0,0,0,0,0,1,0,1,0,0,1
426,3,61,31466.9,11.69875604,147.473844,1189.578203,0,1,0,1,0,0,0,0,1,0,0,0
427,1,85,76984.15,10.03363969,142.482694,1467.273158,0,0,1,0,0,0,0,1,1,0,0,0
428,8,25,43586.8,18.46162568,152.479779,2192.693797,0,1,0,0,0,1,0,0,1,0,0,0
429,4,48,13148.09,16.52138638,105.010962,1568.47416,0,1,0,0,0,0,1,0,1,0,0,0
430,4,86,11612.88,13.83290937,114.965789,1376.095043,0,1,0,0,0,0,0,1,0,1,0,0
431,0,53,71215.87,5.02568958,184.978458,811.5600648,0,1,0,0,0,1,0,0,1,0,0,1
432,2,88,18113.33,2.644787483,134.950905,243.2617759,1,0,0,0,0,1,0,0,1,0,0,0
433,1,40,18895.18,2.522962069,182.490006,676.6465414,0,0,1,0,0,0,0,1,1,0,0,1
434,1,23,48852.54,3.508974199,192.470522,801.4709595,0,0,1,1,0,0,0,0,0,1,0,1
435,3,63,6574.36,11.50651216,149.962093,1316.145864,0,0,1,0,1,0,0,0,0,1,0,1
436,2,28,10342.14,10.96319721,95.019486,1270.217581,0,0,1,0,0,0,0,1,0,1,0,0
437,1,26,23028.48,5.505247606,245.174977,1339.709597,1,0,0,0,0,0,1,0,1,0,0,1
438,2,22,31843.16,14.16961729,169.944668,1624.799349,0,1,0,0,0,1,0,0,0,1,0,0
439,2,43,31920.88,10.27782059,207.49737,1400.834009,0,0,1,0,1,0,0,0,0,1,0,0
440,6,70,54961.9,3.364993591,245.145743,1149.108155,1,0,0,0,0,0,0,1,0,1,0,1
441,2,48,119964.79,9.307770559,127.478341,1387.016004,1,0,0,0,0,1,0,0,1,0,0,0
442,1,29,21897.41,1.171557288,182.467607,544.12326,1,0,0,0,0,1,0,0,1,0,0,1
443,4,61,72129.01,7.262579715,267.642733,1803.917571,1,0,0,0,0,0,0,1,1,0,0,1
444,1,73,16368.02,17.06899012,104.992311,1518.747945,0,1,0,0,0,0,0,1,1,0,0,0
445,2,27,59147.78,10.8600084,164.978458,1932.20577,1,0,0,1,0,0,0,0,0,1,0,1
446,1,56,65900.37,16.48065356,240.114868,1886.312286,0,0,1,0,0,0,0,1,1,0,0,1
447,6,19,69369.36,10.85041661,124.960655,1738.71901,1,0,0,1,0,0,0,0,0,1,0,0
448,1,56,23382.74,4.85576672,127.442069,1060.026737,0,1,0,0,0,1,0,0,0,1,0,1
449,2,83,25886.2,1.715329149,169.992756,250.9270047,0,0,1,0,0,0,0,1,1,0,0,0
450,3,84,99519.26,21.71097206,169.992756,1916.832871,0,0,1,0,1,0,0,0,1,0,0,0
451,0,62,93039.69,3.470685398,179.979358,573.9920618,1,0,0,0,0,0,0,1,0,1,0,0
452,0,67,37852.37,1.914386255,134.950905,272.9823095,0,1,0,1,0,0,0,0,0,1,0,0
453,1,21,54727.46,9.16272705,192.440432,1233.975771,0,1,0,0,0,1,0,0,1,0,0,0
454,2,31,47944.46,7.457173484,172.440432,1552.772876,0,0,1,0,0,1,0,0,0,1,0,0
455,2,25,18402.27,4.991605214,212.669463,1259.735294,0,1,0,1,0,0,0,0,1,0,0,1
456,0,60,43631.75,10.5903229,175.133074,1287.821218,1,0,0,0,0,1,0,0,1,0,0,1
457,6,84,31392.97,14.68216127,159.965008,1516.667438,0,0,1,0,0,0,1,0,1,0,0,0
458,1,36,10466.23,5.440398012,112.484375,589.9932647,0,1,0,0,0,0,1,0,1,0,0,0
459,0,87,20197.89,11.92300936,179.965581,1021.482609,0,1,0,1,0,0,0,0,1,0,0,0
460,2,80,99482.26,9.461939857,252.62403,1267.634616,1,0,0,0,0,0,1,0,1,0,0,1
461,0,34,48005.75,13.90000955,95.005709,1266.503765,1,0,0,1,0,0,0,0,1,0,0,0
462,4,39,50666.54,13.99579075,240.114868,1877.852717,1,0,0,0,0,0,0,1,0,1,0,1
463,8,42,6117.38,13.44056701,105.010962,1541.134986,1,0,0,0,0,0,1,0,0,1,0,0
464,4,36,7953.27,3.179043613,182.45383,744.2470872,0,1,0,0,1,0,0,0,0,1,0,0
465,0,18,101000.3,14.58066686,149.944668,2023.519366,1,0,0,0,0,1,0,0,0,1,0,1
466,0,66,10882.02,17.24908083,144.960655,1428.427469,0,0,1,1,0,0,0,0,1,0,0,0
467,3,20,69156.25,2.760467902,187.609354,1283.253595,1,0,0,0,0,0,1,0,1,0,0,1
468,0,73,19563.77,20.04140358,129.962093,2256.776479,0,1,0,0,1,0,0,0,1,0,0,0
469,0,83,27113.0,8.001673351,129.976324,955.0876357,0,0,1,1,0,0,0,0,0,1,0,0
470,2,67,156740.67,1.092219692,192.440432,499.7170655,1,0,0,0,1,0,0,0,0,1,0,1
471,2,62,23165.82,14.68600159,172.44408,1562.32774,0,1,0,0,1,0,0,0,0,1,0,1
472,2,34,13378.22,4.135515169,117.485813,776.4780765,0,1,0,0,0,1,0,0,0,1,0,0
473,2,28,5337.97,9.086633107,159.965008,1118.646915,0,1,0,1,0,0,0,0,1,0,0,0
474,2,26,72490.86,9.493585403,167.484705,1781.692875,0,1,0,0,1,0,0,0,1,0,0,1
475,2,82,12476.24,5.372758028,129.962093,1086.92093,0,0,1,0,0,0,0,1,1,0,0,1
476,1,59,64584.13,13.82188875,139.981577,1551.398147,0,0,1,1,0,0,0,0,0,1,0,0
477,6,46,32885.95,2.598489694,124.97808,573.751474,1,0,0,1,0,0,0,0,0,1,0,0
478,1,44,80862.03,12.9401487,255.137219,1794.116848,1,0,0,0,0,0,0,1,0,1,0,1
479,4,56,49800.1,4.957713222,230.105118,1103.594576,0,0,1,0,0,1,0,0,0,1,0,0
480,10,32,6958.83,28.79864005,182.460772,3143.245184,0,0,1,0,0,1,0,0,0,1,0,0
481,2,50,19133.76,7.176411327,255.155493,1381.802291,1,0,0,1,0,0,0,0,0,1,0,1
482,7,53,23413.1,5.709925704,172.457857,1091.10126,0,1,0,0,0,0,0,1,0,1,0,0
483,1,84,11957.82,3.956375328,137.483594,891.9472856,0,0,1,0,0,0,0,1,0,1,0,0
484,5,33,31250.41,1.033067819,167.456419,538.1168657,1,0,0,0,1,0,0,0,0,1,0,1
485,3,29,9487.91,2.206152519,127.495766,497.9042695,1,0,0,0,0,0,1,0,1,0,0,0
486,7,87,13533.47,3.820262172,287.642733,1115.476658,1,0,0,0,1,0,0,0,1,0,0,1
487,3,34,46533.08,2.640977982,167.456419,522.7315686,1,0,0,0,0,0,1,0,1,0,0,1
488,3,34,47946.16,5.622660986,164.988941,961.5888385,0,1,0,0,0,0,1,0,1,0,0,0
489,1,28,14393.72,1.634394387,242.632554,883.9008134,0,1,0,0,0,0,1,0,0,1,0,1
490,2,68,4102.64,2.012075635,130.006414,565.3167155,0,0,1,0,0,0,1,0,0,1,0,1
491,0,26,11249.18,10.06913982,257.63748,2062.605873,0,0,1,1,0,0,0,0,0,1,0,1
492,0,61,18684.74,6.935335786,129.977753,1197.080651,0,0,1,1,0,0,0,0,0,1,0,0
493,4,79,75276.52,15.56741347,232.622804,1972.725118,0,1,0,1,0,0,0,0,0,1,0,0
494,1,49,78129.73,12.75071284,182.467607,1427.321538,0,1,0,0,0,0,1,0,1,0,0,0
495,3,85,97761.18,8.573785357,220.132293,1218.124487,1,0,0,0,1,0,0,0,1,0,0,1
496,0,25,20789.86,13.86188691,252.637807,1874.789062,1,0,0,0,1,0,0,0,0,1,0,1
497,0,19,34038.71,10.77929667,142.452604,1806.007164,0,1,0,1,0,0,0,0,0,1,0,1
498,0,28,16051.94,16.88097916,94.972827,1939.600904,0,1,0,0,0,0,1,0,1,0,0,0
499,0,86,24266.04,16.92163398,210.105118,2275.888923,1,0,0,0,0,0,1,0,0,1,0,1
500,0,54,28712.86,11.91663193,92.455141,1372.385193,1,0,0,0,0,0,0,1,1,0,0,0
501,2,28,18966.81,2.81822785,194.969934,785.6266383,1,0,0,0,0,0,1,0,0,1,0,1
502,2,25,67530.44,5.100566529,129.977753,1226.343895,0,1,0,1,0,0,0,0,0,1,0,0
503,4,81,38866.92,4.806882153,242.628057,1047.361909,0,1,0,0,0,0,1,0,1,0,0,1
504,2,89,44314.39,5.658327457,197.48762,893.5446642,0,1,0,0,0,0,0,1,0,1,0,1
505,0,62,26929.55,2.649525158,242.610632,1210.047397,1,0,0,0,0,0,1,0,1,0,0,1
506,1,31,50643.95,18.76976086,139.934918,2329.912456,1,0,0,1,0,0,0,0,1,0,0,0
507,3,48,4803.58,13.04542381,112.455141,1163.407505,0,1,0,0,0,0,0,1,1,0,0,0
508,1,22,21278.71,1.534192133,182.490006,736.9303356,0,0,1,0,0,1,0,0,0,1,0,1
509,0,22,16874.68,9.039309605,149.988989,1134.880009,1,0,0,1,0,0,0,0,1,0,0,0
510,2,20,20314.7,10.15330548,107.495766,1561.294194,1,0,0,0,0,0,0,1,1,0,0,0
511,1,58,146494.7,8.792119046,92.455141,1216.325478,0,0,1,0,0,0,1,0,0,1,0,0
512,0,81,28908.4,1.542556879,225.145743,1192.502878,0,0,1,0,0,0,1,0,0,1,0,1
513,0,26,159315.5,13.65776694,232.62403,2140.402985,0,1,0,1,0,0,0,0,1,0,0,1
514,0,89,47370.85,5.165404738,207.638588,867.2394016,0,1,0,0,0,0,0,1,0,1,0,1
515,1,59,59158.79,13.17859958,175.133074,1581.016214,1,0,0,1,0,0,0,0,0,1,0,1
516,0,75,39802.79,1.557206083,242.628057,724.6774743,0,1,0,0,0,0,1,0,0,1,0,1
517,5,35,50195.66,7.226076469,184.964681,1123.971139,0,1,0,0,0,0,1,0,1,0,0,0
518,1,28,52946.65,20.91720893,182.443347,2633.809472,0,1,0,0,0,1,0,0,0,1,0,0
519,3,48,7681.82,7.228526307,117.485813,967.7426094,1,0,0,0,0,1,0,0,1,0,0,1
520,1,29,17876.13,20.43854626,139.99789,2101.344074,0,0,1,1,0,0,0,0,0,1,0,0
521,0,62,21795.58,2.915827364,149.937833,862.3199149,0,0,1,0,1,0,0,0,1,0,0,1
522,1,43,5192.16,9.709171662,157.469817,921.1401066,0,1,0,0,1,0,0,0,1,0,0,0
523,0,66,60897.92,1.939549257,152.510442,752.1641496,0,0,1,0,0,0,1,0,1,0,0,0
524,3,56,35939.37,1.502124145,139.99789,522.7806578,1,0,0,0,0,0,1,0,0,1,0,1
525,0,73,24091.33,1.906368477,139.951231,736.161108,1,0,0,0,0,0,1,0,0,1,0,1
526,4,21,41209.8,15.60605339,117.439154,2148.889242,0,0,1,0,1,0,0,0,0,1,0,1
527,1,48,26695.46,2.084396413,235.137219,1304.999684,1,0,0,0,0,0,1,0,0,1,0,1
528,0,82,14185.42,1.781895205,149.977753,292.4731737,0,1,0,0,0,0,0,1,0,1,0,0
529,0,22,12765.41,2.050742411,149.991327,655.3814577,0,1,0,0,0,0,0,1,0,1,0,1
